Year,SSP,Process,mean_TgCH4,ymin_TgCH4,ymax_TgCH4
2030,SSP5-8.5,Postfire,0.06715639844760385,0.03478485339149861,0.09952794350370908
2031,SSP5-8.5,Postfire,0.07204183160147026,0.03734667183307634,0.10673699136986418
2032,SSP5-8.5,Postfire,0.0770462515911345,0.03997575640244828,0.11411674677982073
2033,SSP5-8.5,Postfire,0.08217395107479415,0.04267276915554298,0.12167513299404532
2034,SSP5-8.5,Postfire,0.08743054311279953,0.045438143600301156,0.1294229426252979
2035,SSP5-8.5,Postfire,0.09282046557106956,0.048273514892637516,0.1373674162495016
2036,SSP5-8.5,Postfire,0.098347931046248,0.051180769989610755,0.14551509210288527
2037,SSP5-8.5,Postfire,0.10401580712561503,0.054162619733672826,0.15386899451755726
2038,SSP5-8.5,Postfire,0.1098270924777962,0.05722145659932422,0.1624327283562682
2039,SSP5-8.5,Postfire,0.11578415126429784,0.060359903235040924,0.17120839929355475
2040,SSP5-8.5,Postfire,0.12188893988383478,0.06358051839415499,0.18019736137351458
2041,SSP5-8.5,Postfire,0.1281436183652538,0.06688550846588068,0.1894017282646269
2042,SSP5-8.5,Postfire,0.13455132149598295,0.07027640430451931,0.1988262386874466
2043,SSP5-8.5,Postfire,0.14111615149812506,0.07375431557892949,0.20847798741732065
2044,SSP5-8.5,Postfire,0.1478430470125795,0.07732016746446899,0.21836592656069
2045,SSP5-8.5,Postfire,0.15473860703894535,0.08097440973066043,0.22850280434723025
2046,SSP5-8.5,Postfire,0.1618094017631857,0.08471813614865119,0.2389006673777202
2047,SSP5-8.5,Postfire,0.1690618565795649,0.08855296809180631,0.24957074506732352
2048,SSP5-8.5,Postfire,0.1765009828118218,0.092481576853993,0.2605203887696506
2049,SSP5-8.5,Postfire,0.1841295540491284,0.09650772349913471,0.27175138459912207
2050,SSP5-8.5,Postfire,0.1919492141395616,0.10063532330899923,0.28326310497012397
2051,SSP5-8.5,Postfire,0.19996262356504124,0.10486722376496155,0.29505802336512094
2052,SSP5-8.5,Postfire,0.2081730005593372,0.10920566923258292,0.3071403318860915
2053,SSP5-8.5,Postfire,0.21658398995025885,0.11365256019001127,0.31951541971050645
2054,SSP5-8.5,Postfire,0.2252005451588593,0.11820913732915558,0.33219195298856297
2055,SSP5-8.5,Postfire,0.2340293012233492,0.122876037574738,0.3451825648719604
2056,SSP5-8.5,Postfire,0.24307772195338623,0.12765396112157623,0.3585014827851962
2057,SSP5-8.5,Postfire,0.2523513943353275,0.13254502393138784,0.37215776473926715
2058,SSP5-8.5,Postfire,0.26185548994424995,0.1375516772132361,0.38615930267526377
2059,SSP5-8.5,Postfire,0.2715952628750208,0.14267634714717692,0.40051417860286465
2060,SSP5-8.5,Postfire,0.28157403858103486,0.1479223703735672,0.4152257067885025
2061,SSP5-8.5,Postfire,0.29179493661355815,0.15329294092480544,0.43029693230231086
2062,SSP5-8.5,Postfire,0.3022616610414349,0.15879069183400685,0.445732630248863
2063,SSP5-8.5,Postfire,0.312979116336071,0.1644175521288472,0.4615406805432948
2064,SSP5-8.5,Postfire,0.3239529371496865,0.1701751520950507,0.4777307222043222
2065,SSP5-8.5,Postfire,0.3351897419231785,0.17606484887702986,0.49431463496932715
2066,SSP5-8.5,Postfire,0.3466986678582619,0.18208719355881378,0.5113101421577101
2067,SSP5-8.5,Postfire,0.3584891914990875,0.18824310586257761,0.5287352771355973
2068,SSP5-8.5,Postfire,0.3705694741646957,0.19453460262589445,0.546604345703497
2069,SSP5-8.5,Postfire,0.38294509369309737,0.2009650445432192,0.5649251428429756
2070,SSP5-8.5,Postfire,0.3956200496004157,0.20753837624275673,0.5837017229580747
2071,SSP5-8.5,Postfire,0.4085978024525624,0.21425847187602376,0.602937133029101
2072,SSP5-8.5,Postfire,0.4218834838297314,0.2211282724559601,0.6226386952035027
2073,SSP5-8.5,Postfire,0.4354832130987683,0.22815017297608575,0.6428162532214509
2074,SSP5-8.5,Postfire,0.4494028192019756,0.23532667227443624,0.663478966129515
2075,SSP5-8.5,Postfire,0.4636490921198391,0.24265999706471697,0.6846381871749613
2076,SSP5-8.5,Postfire,0.4782291322634059,0.2501523282498668,0.706305936276945
2077,SSP5-8.5,Postfire,0.4931518652931029,0.2578054438599132,0.7284982867262926
2078,SSP5-8.5,Postfire,0.5084285196066336,0.2656206817872959,0.7512363574259713
2079,SSP5-8.5,Postfire,0.5240709675812183,0.2735996046304085,0.774542330532028
2080,SSP5-8.5,Postfire,0.5400902086112546,0.28174449607301605,0.7984359211494931
2081,SSP5-8.5,Postfire,0.5564948156607438,0.29005864822295263,0.822930983098535
2082,SSP5-8.5,Postfire,0.5732927408128501,0.2985456695323565,0.8480398120933437
2083,SSP5-8.5,Postfire,0.5904893557247834,0.30720958819374145,0.8737691232558255
2084,SSP5-8.5,Postfire,0.6080914308425245,0.3160539906804354,0.9001288710046136
2085,SSP5-8.5,Postfire,0.6261030671659774,0.32508252729291826,0.9271236070390365
2086,SSP5-8.5,Postfire,0.6445304547586582,0.3342982661785688,0.9547626433387477
2087,SSP5-8.5,Postfire,0.6633831845441668,0.3437032919097086,0.983063077178625
2088,SSP5-8.5,Postfire,0.6826720959253239,0.35329919874066945,1.0120449931099782
2089,SSP5-8.5,Postfire,0.7024123022025737,0.3630869160405201,1.0417376883646272
2090,SSP5-8.5,Postfire,0.7226226612078102,0.37306671648571027,1.07217860592991
2091,SSP5-8.5,Postfire,0.7433203785897743,0.3832388551006596,1.103401902078889
2092,SSP5-8.5,Postfire,0.7645247070337239,0.39360317113797716,1.1354462429294707
2093,SSP5-8.5,Postfire,0.7862426268526604,0.40415956149871834,1.1683256922066025
2094,SSP5-8.5,Postfire,0.8084761490870432,0.4149076253182665,1.2020446728558198
2095,SSP5-8.5,Postfire,0.831229887138853,0.42584523452175144,1.2366145397559547
2096,SSP5-8.5,Postfire,0.854508636400443,0.43696812780377503,1.2720491449971107
2097,SSP5-8.5,Postfire,0.878324213164245,0.4482692318698773,1.3083791944586127
2098,SSP5-8.5,Postfire,0.902690022452186,0.4597380756155919,1.34564196928878
2099,SSP5-8.5,Postfire,0.9276278905417848,0.47135937910418324,1.3838964019793865
2100,SSP5-8.5,Postfire,0.9531671763581024,0.48311061206615474,1.42322374065005
