Year,SSP,Process,mean_GtCO2e_yr,ymin_GtCO2e_yr,ymax_GtCO2e_yr
2029,SSP4-6.0,Postfire,0.3142406456534619,0.11027995106508029,0.5182013402418435
2030,SSP4-6.0,Postfire,0.32375743479645136,0.11471548334419171,0.532799386248711
2031,SSP4-6.0,Postfire,0.33356941295397596,0.11927599774058201,0.5478628281673699
2032,SSP4-6.0,Postfire,0.34375557730099315,0.12393908017378208,0.5635720744282042
2033,SSP4-6.0,Postfire,0.3544796886941453,0.12865223761267855,0.5803071397756121
2034,SSP4-6.0,Postfire,0.36589996437758726,0.13337747786512835,0.5984224508900462
2035,SSP4-6.0,Postfire,0.3777930595347129,0.1382440526999946,0.6173420663694312
2036,SSP4-6.0,Postfire,0.3901073779764619,0.1432921764387806,0.6369225795141432
2037,SSP4-6.0,Postfire,0.40264590844937537,0.14861916753950022,0.6566726493592505
2038,SSP4-6.0,Postfire,0.41543760984077266,0.15420950524791427,0.676665714433631
2039,SSP4-6.0,Postfire,0.42839477814666616,0.1600956285581917,0.6966939277351406
2040,SSP4-6.0,Postfire,0.4414721362147227,0.1662857635699817,0.7166585088594637
2041,SSP4-6.0,Postfire,0.4547477527674943,0.17273870213287407,0.7367568034021146
2042,SSP4-6.0,Postfire,0.4683824514715405,0.17938382035018602,0.757381082592895
2043,SSP4-6.0,Postfire,0.48250605006751673,0.1861750877483715,0.7788370123866619
2044,SSP4-6.0,Postfire,0.4972206388750049,0.19308949036614897,0.8013517873838608
2045,SSP4-6.0,Postfire,0.5127383322768418,0.20006902242273422,0.8254076421309495
2046,SSP4-6.0,Postfire,0.5290204628702556,0.20716793862893568,0.8508729871115756
2047,SSP4-6.0,Postfire,0.5460135565524137,0.2144438827508346,0.8775832303539928
2048,SSP4-6.0,Postfire,0.5634873094722964,0.22201281147286717,0.9049618074717256
2049,SSP4-6.0,Postfire,0.5811156269545864,0.23000944589049427,0.9322218080186786
2050,SSP4-6.0,Postfire,0.5987380441211737,0.23848086085983405,0.9589952273825133
2051,SSP4-6.0,Postfire,0.6165627695787144,0.24732628837516324,0.9857992507822655
2052,SSP4-6.0,Postfire,0.6347359389852587,0.25647561132606833,1.012996266644449
2053,SSP4-6.0,Postfire,0.6533306935820464,0.26589760208217156,1.0407637850819214
2054,SSP4-6.0,Postfire,0.6725362173381576,0.2755287918963282,1.069543642779987
2055,SSP4-6.0,Postfire,0.6925683635731823,0.28530740936399857,1.099829317782366
2056,SSP4-6.0,Postfire,0.713517701420942,0.2952335105958141,1.1318018922460698
2057,SSP4-6.0,Postfire,0.7351000482653989,0.3054452092014218,1.164754887329376
2058,SSP4-6.0,Postfire,0.7572425788546349,0.31599332059781265,1.198491837111457
2059,SSP4-6.0,Postfire,0.7799582778787025,0.32688429057746954,1.2330322651799355
2060,SSP4-6.0,Postfire,0.8029753530256939,0.33821644926837324,1.2677342567830145
2061,SSP4-6.0,Postfire,0.8262632729736585,0.3499947616691415,1.3025317842781756
2062,SSP4-6.0,Postfire,0.8499382695848021,0.36216852899893653,1.3377080101706678
2063,SSP4-6.0,Postfire,0.8741735967386504,0.37467495505638465,1.3736722384209161
2064,SSP4-6.0,Postfire,0.8990664009955502,0.3874858912989192,1.4106469106921813
2065,SSP4-6.0,Postfire,0.9247352769479876,0.4005773696139332,1.448893184282042
2066,SSP4-6.0,Postfire,0.951484943006953,0.4138762335002837,1.4890936525136222
2067,SSP4-6.0,Postfire,0.9793410158758238,0.42740897091238195,1.5312730608392657
2068,SSP4-6.0,Postfire,1.008100832792938,0.4412799613574667,1.5749217042284092
2069,SSP4-6.0,Postfire,1.0374063372082731,0.4556251877267862,1.6191874866897602
2070,SSP4-6.0,Postfire,1.0670453668840345,0.4705171130578366,1.6635736207102325
2071,SSP4-6.0,Postfire,1.0969530875183506,0.48596378531748785,1.7079423897192134
2072,SSP4-6.0,Postfire,1.127352904811124,0.5018868105426767,1.752818999079571
2073,SSP4-6.0,Postfire,1.1584159797857412,0.5182293948168158,1.7986025647546664
2074,SSP4-6.0,Postfire,1.1901103813364378,0.5349998771553213,1.8452208855175543
2075,SSP4-6.0,Postfire,1.2225460133920998,0.5521775441340027,1.892914482650197
2076,SSP4-6.0,Postfire,1.255770168843989,0.5697572299039507,1.9417831077840275
2077,SSP4-6.0,Postfire,1.2899449536581424,0.5877086629249009,1.992181244391384
2078,SSP4-6.0,Postfire,1.3253076893757234,0.6059899153645362,2.0446254633869105
2079,SSP4-6.0,Postfire,1.3619001666859325,0.6246188552928584,2.0991814780790063
2080,SSP4-6.0,Postfire,1.3995874697664086,0.6436654264771519,2.1555095130556654
2081,SSP4-6.0,Postfire,1.438088168354365,0.6632297335546095,2.2129466031541205
2082,SSP4-6.0,Postfire,1.4773113021216344,0.6833540485425158,2.271268555700753
2083,SSP4-6.0,Postfire,1.5170201805259786,0.704093845146045,2.3299465159059123
2084,SSP4-6.0,Postfire,1.557346675293651,0.7254199413034115,2.3892734092838905
2085,SSP4-6.0,Postfire,1.5980971178920025,0.7473594647662021,2.448834771017803
2086,SSP4-6.0,Postfire,1.6394632060128342,0.7698699426001672,2.5090564694255013
2087,SSP4-6.0,Postfire,1.6817745691396488,0.7928696635524205,2.570679474726877
2088,SSP4-6.0,Postfire,1.7251561472124162,0.8163327559505168,2.6339795384743154
2089,SSP4-6.0,Postfire,1.7699287955629632,0.84021318537079,2.6996444057551363
2090,SSP4-6.0,Postfire,1.8163647819789144,0.8644802553285248,2.768249308629304
2091,SSP4-6.0,Postfire,1.8642516436431305,0.8892093807594804,2.8392939065267804
2092,SSP4-6.0,Postfire,1.9136542775946488,0.91444122774478,2.9128673274445176
2093,SSP4-6.0,Postfire,1.9636762999729955,0.9403611076499931,2.986991492295998
2094,SSP4-6.0,Postfire,2.013881784936011,0.9670815524838352,3.060682017388187
2095,SSP4-6.0,Postfire,2.064448486050854,0.9945593032284037,3.134337668873304
2096,SSP4-6.0,Postfire,2.11543555313228,1.0227508686296138,3.2081202376349465
2097,SSP4-6.0,Postfire,2.167289199494291,1.0515660365866841,3.283012362401898
2098,SSP4-6.0,Postfire,2.2201451324048396,1.0809617944903054,3.3593284703193738
2099,SSP4-6.0,Postfire,2.2744574655410084,1.1108751260951883,3.438039804986828
2100,SSP4-6.0,Postfire,2.330682544574187,1.1412575929205167,3.5201074962278573
2014,SSP5-8.5,Gradual,0.8908102731587272,0,1.937085838969852
2015,SSP5-8.5,Gradual,0.905535640823706,0,1.9626525443397869
2016,SSP5-8.5,Gradual,0.9121616889630044,0,1.9681064361961835
2017,SSP5-8.5,Gradual,0.9222960087009108,0,1.9819371349389083
2018,SSP5-8.5,Gradual,0.9385632350768248,0,2.0099232621725367
2019,SSP5-8.5,Gradual,0.9615969360649972,0,2.0528830650259753
2020,SSP5-8.5,Gradual,0.9911342418347316,0,2.109925704311199
2021,SSP5-8.5,Gradual,1.0280273367908097,0,2.182552715407911
2022,SSP5-8.5,Gradual,1.0726540252831536,0,2.2714572204641117
2023,SSP5-8.5,Gradual,1.12130110105237,0,2.368046046429207
2024,SSP5-8.5,Gradual,1.1702937815961267,0,2.4637759258735237
2025,SSP5-8.5,Gradual,1.2144441563402306,0,2.5469937036076935
2026,SSP5-8.5,Gradual,1.252956580741844,0,2.616018225305637
2027,SSP5-8.5,Gradual,1.2870618449795377,0,2.674064534946866
2028,SSP5-8.5,Gradual,1.3211044083782122,0,2.731177820354544
2029,SSP5-8.5,Gradual,1.3552359788379775,0,2.7881084120654256
2030,SSP5-8.5,Gradual,1.3919232824001289,0,2.8501629588361643
2031,SSP5-8.5,Gradual,1.4313157187644352,0,2.917809031894421
2032,SSP5-8.5,Gradual,1.475240170641268,0,2.9948823069232153
2033,SSP5-8.5,Gradual,1.5284228913588067,0,3.0916186903760594
2034,SSP5-8.5,Gradual,1.594926822316667,0,3.2166921467965697
2035,SSP5-8.5,Gradual,1.6661251623957505,0,3.351165899004989
2036,SSP5-8.5,Gradual,1.7428178730365482,0,3.4956014551746604
2037,SSP5-8.5,Gradual,1.8162548370300056,0.0011443485075799398,3.631365325552431
2038,SSP5-8.5,Gradual,1.889938492067444,0.01466614677993161,3.7652108373549567
2039,SSP5-8.5,Gradual,1.9589496732830831,0.03049594938475786,3.8874033971814086
2040,SSP5-8.5,Gradual,2.023514660857288,0.04879706029961306,3.9982322614149632
2041,SSP5-8.5,Gradual,2.085386202120024,0.06878069654069474,4.101991707699353
2042,SSP5-8.5,Gradual,2.1503161053273425,0.08958435452997904,4.211047856124706
2043,SSP5-8.5,Gradual,2.222322589273059,0.11048605647184706,4.33415912207427
2044,SSP5-8.5,Gradual,2.3048407780489057,0.13132192907546347,4.478359627022348
2045,SSP5-8.5,Gradual,2.4055052340464647,0.15202165376026944,4.65898881433266
2046,SSP5-8.5,Gradual,2.520265877295557,0.1729575028297461,4.867574251761368
2047,SSP5-8.5,Gradual,2.6478083373319956,0.1954401169958282,5.1001765576681635
2048,SSP5-8.5,Gradual,2.778148667956344,0.2202324944577123,5.336064841454975
2049,SSP5-8.5,Gradual,2.8996504488229395,0.24824484006282832,5.55105605758305
2050,SSP5-8.5,Gradual,3.008828047008957,0.2796230665547146,5.738033027463199
2051,SSP5-8.5,Gradual,3.113772444337286,0.31388585448556805,5.9136590341890045
2052,SSP5-8.5,Gradual,3.2174004021735514,0.34980190465573635,6.084998899691366
2053,SSP5-8.5,Gradual,3.323034674062418,0.3867984348798452,6.2592709132449915
2054,SSP5-8.5,Gradual,3.4388997895069595,0.4247683590706117,6.453031219943307
2055,SSP5-8.5,Gradual,3.573533898528207,0.46375369940717004,6.683314097649244
2056,SSP5-8.5,Gradual,3.7290019788804782,0.5038808360581495,6.954123121702807
2057,SSP5-8.5,Gradual,3.8907243113589782,0.5445983488804926,7.236850273837463
2058,SSP5-8.5,Gradual,4.058161882825206,0.5869620928624029,7.529361672788009
2059,SSP5-8.5,Gradual,4.230995701244802,0.6306072482974243,7.831384154192179
2060,SSP5-8.5,Gradual,4.396011343203571,0.6739903540235179,8.118032332383624
2061,SSP5-8.5,Gradual,4.555534072589676,0.7171458628950473,8.393922282284304
2062,SSP5-8.5,Gradual,4.714182278371474,0.7595082901653054,8.668856266577643
2063,SSP5-8.5,Gradual,4.880273941820604,0.8011935638573817,8.959354319783825
2064,SSP5-8.5,Gradual,5.057426843020456,0.8419317894602836,9.272921896580627
2065,SSP5-8.5,Gradual,5.2513794486707805,0.882120453240268,9.620638444101292
2066,SSP5-8.5,Gradual,5.477341919250333,0.9231671055971233,10.031516732903542
2067,SSP5-8.5,Gradual,5.732062135574439,0.9641689705095455,10.499955300639332
2068,SSP5-8.5,Gradual,6.003757108871987,1.0039139561098915,11.003600261634084
2069,SSP5-8.5,Gradual,6.273754545121443,1.0404288238280408,11.507080266414846
2070,SSP5-8.5,Gradual,6.533488377981079,1.0728259723809215,11.994150783581237
2071,SSP5-8.5,Gradual,6.781560844663352,1.1002244425066259,12.462897246820079
2072,SSP5-8.5,Gradual,7.031975081109644,1.123643033591252,12.940307128628037
2073,SSP5-8.5,Gradual,7.290389917950636,1.1433054665144988,13.437474369386774
2074,SSP5-8.5,Gradual,7.553738239205249,1.1590282192349317,13.948448259175565
2075,SSP5-8.5,Gradual,7.829206027295454,1.1715682443199418,14.486843810270965
2076,SSP5-8.5,Gradual,8.116952143124701,1.1811017916551672,15.052802494594236
2077,SSP5-8.5,Gradual,8.428629569456024,1.1884025892170573,15.668856549694992
2078,SSP5-8.5,Gradual,8.776357213295482,1.193893150058634,16.35882127653233
2079,SSP5-8.5,Gradual,9.158690513406652,1.1969740512184668,17.12040697559484
2080,SSP5-8.5,Gradual,9.56470317331658,1.1965572513877376,17.932849095245423
2081,SSP5-8.5,Gradual,9.974649429876203,1.1910835537158597,18.758215306036547
2082,SSP5-8.5,Gradual,10.384650446555456,1.1800762424340459,19.58922465067687
2083,SSP5-8.5,Gradual,10.776363889137954,1.1635605494615806,20.38916722881433
2084,SSP5-8.5,Gradual,11.162903121069728,1.1411750194459778,21.18463122269348
2085,SSP5-8.5,Gradual,11.525411369076878,1.113553269483516,21.937269468670237
2086,SSP5-8.5,Gradual,11.88254334789779,1.0796545291271222,22.68543216666846
2087,SSP5-8.5,Gradual,12.25583146343596,1.03876854307968,23.47289438379224
2088,SSP5-8.5,Gradual,12.649134868376734,0.9900122221974748,24.308257514555994
2089,SSP5-8.5,Gradual,13.085861214226467,0.9305850957224386,25.241137332730496
2090,SSP5-8.5,Gradual,13.580378017160848,0.857838997262597,26.3029170370591
2091,SSP5-8.5,Gradual,14.111344908552248,0.770151391068616,27.45253842603588
2092,SSP5-8.5,Gradual,14.68452181723274,0.6644104904920809,28.7046331439734
2093,SSP5-8.5,Gradual,15.218285724982008,0.5484722807682285,29.88809916919579
2094,SSP5-8.5,Gradual,15.692032076969472,0.4260901056881643,30.95797404825078
2095,SSP5-8.5,Gradual,16.128300789063037,0.3005256542462682,31.956075923879805
2096,SSP5-8.5,Gradual,16.53021595984583,0.17797866228589498,32.882453257405764
2097,SSP5-8.5,Gradual,16.93716817565404,0.05822267773008605,33.816113673577995
2098,SSP5-8.5,Gradual,17.351053436489458,0,34.756708597527776
2099,SSP5-8.5,Gradual,17.808002108696602,0,35.78026080690255
2100,SSP5-8.5,Gradual,18.329906487478976,0,36.93320481828789
2014,SSP5-8.5,Abrupt,0.590047980959237,0.30796471962744465,0.8721312422910295
2015,SSP5-8.5,Abrupt,0.6059465780100938,0.3141604411975376,0.8977327148226499
2016,SSP5-8.5,Abrupt,0.6226351087090982,0.3214882257282346,0.9237819916899619
2017,SSP5-8.5,Abrupt,0.6428977172003884,0.33182330357690826,0.9539721308238684
2018,SSP5-8.5,Abrupt,0.6665680023751418,0.3449215487483288,0.9882144560019548
2019,SSP5-8.5,Abrupt,0.6932036717877454,0.3604186950234309,1.02598864855206
2020,SSP5-8.5,Abrupt,0.7224045598444483,0.3779303039319437,1.0668788157569529
2021,SSP5-8.5,Abrupt,0.7548988646759809,0.3980575608741392,1.1117401684778225
2022,SSP5-8.5,Abrupt,0.7906620548578539,0.4209096239192339,1.160414485796474
2023,SSP5-8.5,Abrupt,0.827384307500274,0.44478696889116387,1.2099816461093842
2024,SSP5-8.5,Abrupt,0.8636274624183634,0.4685480099451176,1.2587069148916092
2025,SSP5-8.5,Abrupt,0.8971215566796212,0.49040634056559324,1.3038367727936493
2026,SSP5-8.5,Abrupt,0.9285956490290324,0.5109149630163548,1.34627633504171
2027,SSP5-8.5,Abrupt,0.9589179942654236,0.5306964684449674,1.3871395200858796
2028,SSP5-8.5,Abrupt,0.99033948145382,0.5514721757506595,1.4292067871569805
2029,SSP5-8.5,Abrupt,1.0220955586285612,0.572606161788586,1.4715849554685363
2030,SSP5-8.5,Abrupt,1.0555421707846708,0.5952233539725629,1.5158609875967788
2031,SSP5-8.5,Abrupt,1.0900999623178476,0.6188030178739576,1.5613969067617375
2032,SSP5-8.5,Abrupt,1.1267284489118004,0.6440076554751246,1.609449242348476
2033,SSP5-8.5,Abrupt,1.1673909675642269,0.6724357470639207,1.6623461880645332
2034,SSP5-8.5,Abrupt,1.213134265644047,0.7048923303191987,1.721376200968895
2035,SSP5-8.5,Abrupt,1.2589651782532292,0.7373240692054677,1.7806062873009907
2036,SSP5-8.5,Abrupt,1.3066101077619512,0.7712138302211623,1.84200638530274
2037,SSP5-8.5,Abrupt,1.3518653147836528,0.8031221847868509,1.9006084447804548
2038,SSP5-8.5,Abrupt,1.3977653904319056,0.8356125402538268,1.9599182406099844
2039,SSP5-8.5,Abrupt,1.441697485007532,0.8665207629695064,2.016874207045557
2040,SSP5-8.5,Abrupt,1.4845907761140178,0.8966111338350463,2.0725704183929894
2041,SSP5-8.5,Abrupt,1.5271131767268875,0.9264164107718084,2.1278099426819668
2042,SSP5-8.5,Abrupt,1.5713391940823611,0.9576387798800414,2.185039608284681
2043,SSP5-8.5,Abrupt,1.6180410041255524,0.9908902317367992,2.2451917765143055
2044,SSP5-8.5,Abrupt,1.6679380393985497,1.0267890555298265,2.309087023267273
2045,SSP5-8.5,Abrupt,1.7231515671776858,1.067083299726152,2.37921983462922
2046,SSP5-8.5,Abrupt,1.7810966498283622,1.1094974433684992,2.4526958562882255
2047,SSP5-8.5,Abrupt,1.8415419760109388,1.1538729811756432,2.5292109708462345
2048,SSP5-8.5,Abrupt,1.9012258790260907,1.1974188354195974,2.605032922632584
2049,SSP5-8.5,Abrupt,1.9576613759293575,1.238120682258573,2.677202069600142
2050,SSP5-8.5,Abrupt,2.0111075821049047,1.2763291384686621,2.7458860257411475
2051,SSP5-8.5,Abrupt,2.0643473680173767,1.3144879478656555,2.814206788169098
2052,SSP5-8.5,Abrupt,2.117696431591886,1.3527693666485592,2.8826234965352127
2053,SSP5-8.5,Abrupt,2.1718158621778136,1.3917130133366036,2.9519187110190237
2054,SSP5-8.5,Abrupt,2.2285049184838157,1.4328339705267807,3.0241758664408507
2055,SSP5-8.5,Abrupt,2.28915986455047,1.4772857162386854,3.1010340128622547
2056,SSP5-8.5,Abrupt,2.3534401847403386,1.52471432716179,3.182166042318887
2057,SSP5-8.5,Abrupt,2.417613517687831,1.5718845989349335,3.2633424364407286
2058,SSP5-8.5,Abrupt,2.4823731383475134,1.6194804328837837,3.345265843811243
2059,SSP5-8.5,Abrupt,2.5476639740749034,1.6674539360752167,3.4278740120745903
2060,SSP5-8.5,Abrupt,2.610896925531011,1.7135552240872753,3.5082386269747463
2061,SSP5-8.5,Abrupt,2.673294334346043,1.7588919423651506,3.5876967263269357
2062,SSP5-8.5,Abrupt,2.735747891605191,1.8042605083215748,3.667235274888807
2063,SSP5-8.5,Abrupt,2.7996157924112297,1.8508268989956405,3.748404685826819
2064,SSP5-8.5,Abrupt,2.8651243264735853,1.8987516943111564,3.831496958636014
2065,SSP5-8.5,Abrupt,2.9329884205847168,1.9486507724315962,3.9173260687378373
2066,SSP5-8.5,Abrupt,3.0052488258337235,2.002282942122596,4.008214709544851
2067,SSP5-8.5,Abrupt,3.0805312947373595,2.0583689828967886,4.1026936065779305
2068,SSP5-8.5,Abrupt,3.1569432898156378,2.1152492014141773,4.198637378217098
2069,SSP5-8.5,Abrupt,3.2321691442699088,2.1709366745836647,4.293401613956153
2070,SSP5-8.5,Abrupt,3.305764975579563,2.225112757082443,4.3864171940766825
2071,SSP5-8.5,Abrupt,3.3779884681340966,2.278034196186135,4.477942740082058
2072,SSP5-8.5,Abrupt,3.4507870200616555,2.3314478671300582,4.570126172993253
2073,SSP5-8.5,Abrupt,3.524547426732603,2.385661632507185,4.663433220958021
2074,SSP5-8.5,Abrupt,3.59877874283571,2.440212801944999,4.757344683726421
2075,SSP5-8.5,Abrupt,3.6743058818859087,2.495837190070527,4.85277457370129
2076,SSP5-8.5,Abrupt,3.75096616955179,2.5523696412221595,4.9495626978814204
2077,SSP5-8.5,Abrupt,3.829869012134583,2.610795487187086,5.04894253708208
2078,SSP5-8.5,Abrupt,3.9118347040524553,2.6718179032409157,5.151851504863995
2079,SSP5-8.5,Abrupt,3.996318536121366,2.7349157874296877,5.257721284813044
2080,SSP5-8.5,Abrupt,4.082206765034488,2.799092683962235,5.365320846106742
2081,SSP5-8.5,Abrupt,4.16793640669583,2.862963722451637,5.472909090940023
2082,SSP5-8.5,Abrupt,4.253552551272137,2.9266200165051894,5.580485086039085
2083,SSP5-8.5,Abrupt,4.3378615800200615,2.9890092801025325,5.6867138799375905
2084,SSP5-8.5,Abrupt,4.422188624063922,3.051360905713425,5.793016342414418
2085,SSP5-8.5,Abrupt,4.505210027343779,3.112465735382407,5.897954319305151
2086,SSP5-8.5,Abrupt,4.588480829520668,3.1737513317798287,6.003210327261507
2087,SSP5-8.5,Abrupt,4.6732542458021955,3.2363249245326404,6.110183567071751
2088,SSP5-8.5,Abrupt,4.759532138196994,3.3001463743777597,6.218917902016229
2089,SSP5-8.5,Abrupt,4.848578261140374,3.3663421703861762,6.330814351894572
2090,SSP5-8.5,Abrupt,4.940846842071939,3.435284913685071,6.446408770458807
2091,SSP5-8.5,Abrupt,5.034838624093158,3.5055771148296104,6.564100133356706
2092,SSP5-8.5,Abrupt,5.13087234932806,3.577532264807047,6.684212433849073
2093,SSP5-8.5,Abrupt,5.224834484414813,3.6474062940809726,6.802262674748652
2094,SSP5-8.5,Abrupt,5.316498102403522,3.7150826062650495,6.917913598541995
2095,SSP5-8.5,Abrupt,5.407315614489553,3.7819302623049222,7.032700966674184
2096,SSP5-8.5,Abrupt,5.49751061650612,3.8481396758835174,7.146881557128722
2097,SSP5-8.5,Abrupt,5.588897234862862,3.9153623812995337,7.2624320884261895
2098,SSP5-8.5,Abrupt,5.681413613112685,3.983493621731327,7.379333604494043
2099,SSP5-8.5,Abrupt,5.776535646647464,4.053868713499094,7.499202579795835
2100,SSP5-8.5,Abrupt,5.874912308817857,4.127039099091468,7.622785518544245
2014,SSP5-8.5,Combustion,0.8165577581399893,0.5031705690025421,1.1299449472774366
2015,SSP5-8.5,Combustion,0.8242552910241422,0.504323208025645,1.1441873740226394
2016,SSP5-8.5,Combustion,0.8327477071216414,0.5065897699427115,1.1589056443005712
2017,SSP5-8.5,Combustion,0.8454816165288168,0.5124764304406746,1.178486802616959
2018,SSP5-8.5,Combustion,0.8620769614578215,0.521485676858455,1.202668246057188
2019,SSP5-8.5,Combustion,0.881812659749378,0.53292713482581,1.230698184672946
2020,SSP5-8.5,Combustion,0.9040697390567912,0.5461933242578281,1.2619461538557544
2021,SSP5-8.5,Combustion,0.9296217831305176,0.5619576509821764,1.2972859152788587
2022,SSP5-8.5,Combustion,0.9582692939805254,0.5799957132065279,1.336542874754523
2023,SSP5-8.5,Combustion,0.987221112812082,0.5982279188121002,1.3762143068120638
2024,SSP5-8.5,Combustion,1.0148696550923684,0.6155123430723896,1.4142269671123473
2025,SSP5-8.5,Combustion,1.0386478172370102,0.6300456373927285,1.447249997081292
2026,SSP5-8.5,Combustion,1.0594538328236711,0.6425457236904151,1.4763619419569272
2027,SSP5-8.5,Combustion,1.0783527751353068,0.6537897578900547,1.502915792380559
2028,SSP5-8.5,Combustion,1.0979418241240944,0.6656225489476622,1.5302610993005266
2029,SSP5-8.5,Combustion,1.1173412146177908,0.6773362258610576,1.557346203374524
2030,SSP5-8.5,Combustion,1.1381033186775416,0.6900746808741339,1.586131956480949
2031,SSP5-8.5,Combustion,1.1595119882582556,0.7032597900812894,1.615764186435222
2032,SSP5-8.5,Combustion,1.182677951270077,0.7176445731762863,1.6477113293638674
2033,SSP5-8.5,Combustion,1.2097541755187722,0.7347277172786555,1.6847806337588889
2034,SSP5-8.5,Combustion,1.2419013159768115,0.7552473064648288,1.7285553254887942
2035,SSP5-8.5,Combustion,1.2735052657206536,0.7751060454197546,1.7719044860215525
2036,SSP5-8.5,Combustion,1.3064991915400253,0.795810866848442,1.8171875162316085
2037,SSP5-8.5,Combustion,1.3361734797016265,0.8139994001268582,1.8583475592763947
2038,SSP5-8.5,Combustion,1.365930822919171,0.8322453146593233,1.8996163311790184
2039,SSP5-8.5,Combustion,1.3928338471988584,0.8484194854179782,1.9372482089797387
2040,SSP5-8.5,Combustion,1.4179600577666018,0.8633733583418955,1.9725467571913082
2041,SSP5-8.5,Combustion,1.4420467334511986,0.8775935138256925,2.0064999530767045
2042,SSP5-8.5,Combustion,1.4674376235231352,0.8927542051141414,2.042121041932129
2043,SSP5-8.5,Combustion,1.4949972215357936,0.909405377569688,2.0805890655018993
2044,SSP5-8.5,Combustion,1.5255023286627487,0.9280429691778147,2.122961688147683
2045,SSP5-8.5,Combustion,1.5613591780698963,0.9503296102931623,2.1723887458466304
2046,SSP5-8.5,Combustion,1.5997093080304428,0.9741067041482422,2.225311911912643
2047,SSP5-8.5,Combustion,1.6403004840316249,0.9992289241012313,2.281372043962018
2048,SSP5-8.5,Combustion,1.6794498822362909,1.0230866808260186,2.3358130836465634
2049,SSP5-8.5,Combustion,1.714250372354864,1.0437336896864173,2.384767055023311
2050,SSP5-8.5,Combustion,1.7449464519436209,1.0615051259612098,2.428387777926032
2051,SSP5-8.5,Combustion,1.774692635936276,1.0788176032730872,2.4705676685994646
2052,SSP5-8.5,Combustion,1.8038668822584316,1.0958622015253339,2.511871562991529
2053,SSP5-8.5,Combustion,1.833233230325573,1.1131369813904013,2.5533294792607446
2054,SSP5-8.5,Combustion,1.864889378411695,1.1320956425266084,2.597683114296782
2055,SSP5-8.5,Combustion,1.9004850423762427,1.1538207749770197,2.6471493097754655
2056,SSP5-8.5,Combustion,1.9396678203011375,1.1779473145096786,2.701388326092596
2057,SSP5-8.5,Combustion,1.978064915101725,1.20129398911675,2.7548358410867
2058,SSP5-8.5,Combustion,2.01645681725411,1.224542331297612,2.808371303210608
2059,SSP5-8.5,Combustion,2.054777136424593,1.247671764603115,2.861882508246071
2060,SSP5-8.5,Combustion,2.089917486334294,1.268470496323792,2.911364476344796
2061,SSP5-8.5,Combustion,2.1232918602028334,1.2880285770191695,2.9585551433864974
2062,SSP5-8.5,Combustion,2.1559438359193352,1.3071170165273798,3.0047706553112907
2063,SSP5-8.5,Combustion,2.189519898956717,1.326901010380629,3.0521387875328045
2064,SSP5-8.5,Combustion,2.2243117729607724,1.3475274441489198,3.101096101772625
2065,SSP5-8.5,Combustion,2.2612047463950273,1.3695923572888618,3.152817135501193
2066,SSP5-8.5,Combustion,2.302755082287099,1.3948783072559632,3.2106318573182344
2067,SSP5-8.5,Combustion,2.347353495444643,1.4221055792289705,3.2726014116603155
2068,SSP5-8.5,Combustion,2.3926721135645783,1.4495963701808143,3.335747856948342
2069,SSP5-8.5,Combustion,2.4357578586028708,1.4753055959753598,3.3962101212303817
2070,SSP5-8.5,Combustion,2.4759578212560394,1.4989027537010233,3.453012888811055
2071,SSP5-8.5,Combustion,2.5135286853510364,1.5206271398782467,3.5064302308238258
2072,SSP5-8.5,Combustion,2.5509242425934064,1.5422945562226824,3.5595539289641307
2073,SSP5-8.5,Combustion,2.588653549391795,1.5642167994744791,3.613090299309111
2074,SSP5-8.5,Combustion,2.6260829829492756,1.5858984746827853,3.666267491215766
2075,SSP5-8.5,Combustion,2.6642814570343636,1.6081150851998858,3.720447828868841
2076,SSP5-8.5,Combustion,2.7030457467952287,1.6306837830375631,3.7754077105528943
2077,SSP5-8.5,Combustion,2.743858530362312,1.6546629379808948,3.8330541227437296
2078,SSP5-8.5,Combustion,2.787871904226487,1.6808204513515146,3.8949233571014594
2079,SSP5-8.5,Combustion,2.834427997662226,1.7086055894991603,3.960250405825292
2080,SSP5-8.5,Combustion,2.8820494520935807,1.7369363006709209,4.02716260351624
2081,SSP5-8.5,Combustion,2.9285726018749543,1.7642657287248362,4.0928794750250725
2082,SSP5-8.5,Combustion,2.9739824205432064,1.7906867943294857,4.157278046756927
2083,SSP5-8.5,Combustion,3.0165337503838394,1.8149926837834616,4.218074816984217
2084,SSP5-8.5,Combustion,3.0580037015357764,1.8385596360481178,4.277447767023435
2085,SSP5-8.5,Combustion,3.096463991544579,1.8599800917620768,4.3329478913270805
2086,SSP5-8.5,Combustion,3.134064782274644,1.8808789111983772,4.387250653350911
2087,SSP5-8.5,Combustion,3.1726187942758624,1.9025245852446206,4.442713003307104
2088,SSP5-8.5,Combustion,3.2121666773110698,1.9248613131092194,4.49947204151292
2089,SSP5-8.5,Combustion,3.2545987372459564,1.9492125376764677,4.559984936815445
2090,SSP5-8.5,Combustion,3.30068350480079,1.9760340495452529,4.625332960056327
2091,SSP5-8.5,Combustion,3.348272276398517,2.003674810094461,4.692869742702573
2092,SSP5-8.5,Combustion,3.3978549537034484,2.0325266580028996,4.763183249403998
2093,SSP5-8.5,Combustion,3.4431190724884453,2.0580146971577307,4.82822344781916
2094,SSP5-8.5,Combustion,3.48346465859457,2.0799426945287234,4.886986622660417
